asv_id,domain,phylum,class,order,family,genus,species,domain_confidence,phylum_confidence,class_confidence,order_confidence,family_confidence,genus_confidence,species_confidence
ASV5784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV5787,Bacteria,Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Endozoicomonadaceae,Endozoicomonas,Endozoicomonas ascidiicola,100,100,100,100,100,100,64.33333333333331
ASV5788,Bacteria,Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Endozoicomonadaceae,Endozoicomonas,Endozoicomonas ascidiicola,100,100,100,100,100,100,97.66666666666667
ASV5789,Bacteria,Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Endozoicomonadaceae,Endozoicomonas,Endozoicomonas atrinae,100,100,100,100,100,100,99
ASV5790,Bacteria,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Pelagibacter,Candidatus Pelagibacter ubique,100,100,100,100,100,100,100
ASV5793,Bacteria,Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Endozoicomonadaceae,Endozoicomonas,Endozoicomonas atrinae,100,100,100,100,100,100,100
ASV5795,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Paracoccaceae,Paracoccus,Paracoccus homiensis,100,100,100,100,100,100,47.236446886446885
ASV5798,Bacteria,Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Endozoicomonadaceae,Endozoicomonas,Endozoicomonas atrinae,100,100,100,100,100,100,68
ASV5800,Bacteria,Pseudomonadota,Betaproteobacteria,Burkholderiales,Sphaerotilaceae,Roseateles,Roseateles asaccharophilus,100,100,100,100,100,83.16666666666667,77.33333333333333
ASV5802,Bacteria,Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Endozoicomonadaceae,Endozoicomonas,Endozoicomonas ascidiicola,100,100,100,100,100,100,92
ASV5804,Bacteria,Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Endozoicomonadaceae,Endozoicomonas,Endozoicomonas atrinae,100,100,100,100,100,100,98.5
ASV5805,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Erythrobacteraceae,Qipengyuania,Qipengyuania huizhouensis,100.00000000000009,100.00000000000009,100.00000000000009,100.00000000000009,91.82959401795321,76.47436162392823,7.106442664662478
ASV5806,Bacteria,Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Endozoicomonadaceae,Endozoicomonas,Endozoicomonas atrinae,100,100,100,100,100,100,100
ASV5807,Bacteria,Actinomycetota,Actinomycetes,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium granulosum,100,100,100,100,100,100,100
ASV5809,Bacteria,Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Endozoicomonadaceae,Endozoicomonas,Endozoicomonas atrinae,100,100,100,100,100,100,97.5
ASV5810,Bacteria,Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Endozoicomonadaceae,Endozoicomonas,Endozoicomonas ascidiicola,100,100,100,100,100,100,86.5
ASV5812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV5813,Bacteria,Pseudomonadota,Gammaproteobacteria,Alteromonadales,Colwelliaceae,Thalassotalea,Thalassotalea coralli,100,100,100,100,100,97,45.91666666666665
ASV5815,Bacteria,Pseudomonadota,Gammaproteobacteria,Cellvibrionales,Cellvibrionaceae,Pseudoteredinibacter,Pseudoteredinibacter isoporae,100,100,100,100,100,100,100
ASV5817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV5818,Bacteria,Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Endozoicomonadaceae,Endozoicomonas,Endozoicomonas atrinae,100,100,100,100,100,100,99.5
ASV5820,Bacteria,Pseudomonadota,Gammaproteobacteria,Thiotrichales,Piscirickettsiaceae,Cycloclasticus,Cycloclasticus spirillensus,100,100,100,100,100,56.66666666666664,42.66666666666664
ASV5822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV5823,Bacteria,Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Endozoicomonadaceae,Endozoicomonas,Endozoicomonas atrinae,100,100,100,100,100,100,93.33333333333333
ASV5826,Bacteria,Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Bacterioplanoides,Bacterioplanoides pacificum,100,100,100,91.13333333333333,91.13333333333333,64.03333333333332,64.03333333333332
ASV5827,Bacteria,Actinomycetota,Acidimicrobiia,Acidimicrobiales,Ilumatobacteraceae,Ilumatobacter,Ilumatobacter fluminis,100,100,100,100,100,65,65
ASV5828,Bacteria,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Pelagibacter,Candidatus Pelagibacter ubique,100,100,100,100,100,100,100
ASV5829,Bacteria,Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Endozoicomonadaceae,Endozoicomonas,Endozoicomonas atrinae,100,100,100,100,100,100,74.5
ASV5831,Bacteria,Actinomycetota,Actinomycetes,Propionibacteriales,Nocardioidaceae,Nocardioides,Nocardioides donggukensis,100,100,100,100,100,99.66666666666667,79.33333333333331
ASV5832,Bacteria,Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Endozoicomonadaceae,Endozoicomonas,Endozoicomonas ascidiicola,100,100,100,100,100,100,51.33333333333333
ASV5833,Bacteria,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Pelagibacter,Candidatus Pelagibacter ubique,100,100,100,100,100,100,100
ASV5836,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Seonamhaeicola,Gaetbulibacter jejuensis,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,20.459523809523805,17.842857142857145
ASV5840,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas jeddahensis,99.99999999999999,99.99999999999999,99.99999999999999,99.99999999999999,99.99999999999999,99.99999999999999,34.728131516111056
ASV5841,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Morganellaceae,Moellerella,Moellerella wisconsensis,100,100,100,100,100,93.08333333333333,93.08333333333333
ASV5843,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Paracoccaceae,Tritonibacter,Tritonibacter litoralis,100,100,100,100,52.6,46.98333333333332,44.48333333333332
ASV5844,Bacteria,Campylobacterota,Epsilonproteobacteria,Campylobacterales,Arcobacteraceae,Malaciobacter,Malaciobacter pacificus,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,52.66666666666666,42.41666666666665
ASV5845,Bacteria,Pseudomonadota,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,Vibrio xuii,100,100,100,100,100,100,64.25
ASV5847,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Nitrobacteraceae,Bradyrhizobium,Bradyrhizobium liaoningense,100,100,100,100,100,100,12.622533775827351
ASV5850,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodospirillales,Thalassobaculaceae,Nisaea,Nisaea nitritireducens,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,81.16666666666667,74.9666666666667,47.93333333333335
ASV5851,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Ruegeria,Ruegeria marisrubri,100,100,100,100,69.47633477633477,31.037409812409816,23.79209956709957
ASV5854,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Roseivivax,Roseivivax halodurans,100.00000000000003,100.00000000000003,100.00000000000003,100.00000000000003,100.00000000000003,98.6666666666667,87.00000000000003
ASV5855,Bacteria,Bacteroidota,Bacteroidia,Marinilabiliales,Marinifilaceae,Marinifilum,Marinifilum breve,100,100,100,100,100,100,93
ASV5861,Bacteria,Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Thalassolituus,Thalassolituus maritimus,100,100,100,100,100,99,99
ASV5862,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Paracoccaceae,Aliiroseovarius,Aliiroseovarius halocynthiae,100,100,100,100,94.52619047619045,84.60595238095235,35.49404761904759
ASV5863,Bacteria,Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Endozoicomonadaceae,Endozoicomonas,Endozoicomonas ascidiicola,100,100,100,100,100,100,100
ASV5864,Bacteria,Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Thalassolituus,Thalassolituus maritimus,100,100,100,100,100,100,100
ASV5865,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Thalassovita,Thalassovita mediterranea,100,100,100,100,79.76666666666668,77.76666666666668,76.03333333333332
ASV5866,Bacteria,Pseudomonadota,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,Vibrio aquimaris,100,100,100,100,100,100,40.458333333333336
ASV5867,Bacteria,Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Neptuniibacter,Neptuniibacter caesariensis,100,100,100,100,100,100,96.5
ASV5868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV5870,Bacteria,Pseudomonadota,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Alteromonas,Alteromonas oceani,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,94.98333333333335,27.55666666666663
ASV5871,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Mesoflavibacter,Mesoflavibacter zeaxanthinifaciens,100,100,100,100,100,50.58333333333333,28.5
ASV5872,Bacteria,Pseudomonadota,Betaproteobacteria,Burkholderiales,Comamonadaceae,Variovorax,Rhodoferax saidenbachensis,100,100,100,100,100,36.75000000000001,32
ASV5873,Bacteria,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Weissella,Weissella hellenica,99.99999999999999,99.99999999999999,99.99999999999999,99.99999999999999,99.99999999999999,99.99999999999999,55.99999999999999
ASV5874,Bacteria,Pseudomonadota,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,Brevundimonas olei,100,100,100,100,100,100,100
ASV5875,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Capnocytophaga,Capnocytophaga sputigena,100,100,100,100,100,100,100
ASV5876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV5877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV5880,Bacteria,Pseudomonadota,Gammaproteobacteria,Chromatiales,Chromatiaceae,Rheinheimera,Rheinheimera aquatica,100,100,100,100,100,100,92.5
ASV5882,Bacteria,Pseudomonadota,Gammaproteobacteria,Legionellales,Coxiellaceae,Coxiella,Coxiella burnetii,100,100,100,100,100,100,55.50000000000001
ASV5884,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Phycobacter,Phycobacter azelaicus,100,100,100,100,85.23571428571431,82.25952380952383,82.25952380952383
ASV5886,Bacteria,Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Pleioneaceae,Pleionea,Pleionea mediterranea,100,100,100,100,100,100,92.5
ASV5891,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Dokdonia,Dokdonia lutea,100,100,100,100,100,100,100
ASV5892,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium efficiens,100,100,100,100,100,100,86.23333333333332
ASV5893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV5894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV5896,Bacteria,Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Endozoicomonadaceae,Endozoicomonas,Endozoicomonas atrinae,100,100,100,100,100,100,100
ASV5897,Bacteria,Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Endozoicomonadaceae,Endozoicomonas,Endozoicomonas ascidiicola,100,100,100,100,100,100,100
ASV5898,Bacteria,Pseudomonadota,Gammaproteobacteria,Thiotrichales,Thiotrichaceae,Thiothrix,Thiothrix caldifontis,100,100,100,96,96,96,86.58333333333333
ASV5900,Bacteria,Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Endozoicomonadaceae,Endozoicomonas,Endozoicomonas ascidiicola,100,100,100,100,100,100,65.25
ASV5903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV5905,Bacteria,Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Endozoicomonadaceae,Endozoicomonas,Endozoicomonas atrinae,100,100,100,100,100,100,99
ASV5907,Bacteria,Pseudomonadota,Gammaproteobacteria,Thiotrichales,Thiotrichaceae,Thiothrix,Thiothrix caldifontis,100,100,100,89,89,89,89
ASV5911,Bacteria,Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Endozoicomonadaceae,Endozoicomonas,Endozoicomonas atrinae,100,100,100,100,100,100,99
ASV5912,Bacteria,Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Endozoicomonadaceae,Endozoicomonas,Endozoicomonas ascidiicola,100,100,100,100,79.25,79.25,79.25
ASV5913,Bacteria,Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Endozoicomonadaceae,Endozoicomonas,Endozoicomonas atrinae,100,100,100,100,100,100,100
ASV5914,Bacteria,Pseudomonadota,Gammaproteobacteria,Chromatiales,Chromatiaceae,Rheinheimera,Rheinheimera japonica,100,100,100,100,100,100,53.91666666666667
ASV5915,Bacteria,Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Endozoicomonadaceae,Endozoicomonas,Endozoicomonas atrinae,100,100,100,100,100,100,93.33333333333333
ASV5916,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Erythrobacteraceae,Qipengyuania,Qipengyuania aerophila,100,100,100,100,93.95438167223064,84.6508830541439,11.241439071988264
ASV5917,Bacteria,Pseudomonadota,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,Pseudoalteromonas profundi,100,100,100,100,100,100,97
ASV5919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV5922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV5923,Bacteria,Pseudomonadota,Gammaproteobacteria,Alteromonadales,Colwelliaceae,Thalassotalea,Thalassotalea algicola,100,100,100,100,100,100,52.75
ASV5924,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas cedrina,100.00000000000003,100.00000000000003,100.00000000000003,100.00000000000003,100.00000000000003,100.00000000000003,21.822100122100125
ASV5925,Bacteria,Pseudomonadota,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,Pseudoalteromonas fuliginea,100,100,100,100,100,85.20833333333333,23.702380952380953
ASV5926,Bacteria,Pseudomonadota,Gammaproteobacteria,Alteromonadales,Colwelliaceae,Thalassotalea,Thalassotalea coralli,100,100,100,90.28571428571432,90.28571428571432,88.80952380952384,39.39285714285716
ASV5927,Bacteria,Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Endozoicomonadaceae,Endozoicomonas,Endozoicomonas atrinae,100,100,100,100,100,100,68.66666666666667
ASV5929,Bacteria,Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Endozoicomonadaceae,Endozoicomonas,Endozoicomonas atrinae,100,100,100,100,100,100,83.25
ASV5930,Bacteria,Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Endozoicomonadaceae,Endozoicomonas,Endozoicomonas ascidiicola,100,100,100,100,100,100,70
ASV5932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV5933,Bacteria,Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Endozoicomonadaceae,Endozoicomonas,Endozoicomonas atrinae,100,100,100,100,100,100,98
ASV5934,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Rubritaleaceae,Rubritalea,Rubritalea spongiae,100,100,100,100,100,100,68.75
ASV5937,Bacteria,Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Endozoicomonadaceae,Endozoicomonas,Endozoicomonas atrinae,100,100,100,100,100,100,97
ASV5938,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Tenacibaculum,Tenacibaculum xiamenense,100,100,100,100,100,50.5,45.33333333333333
ASV5939,Bacteria,Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Endozoicomonadaceae,Endozoicomonas,Endozoicomonas atrinae,100,100,100,100,100,100,78.66666666666666
ASV5942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV5945,Bacteria,Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Bacterioplanoides,Bacterioplanoides pacificum,100,100,100,95.41666666666669,84.16666666666667,49.58333333333333,49.58333333333333
ASV5946,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Thalassovita,Thalassovita mediterranea,100,100,100,100,83,81.33333333333331,78.75
ASV5947,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Rubritaleaceae,Rubritalea,Rubritalea spongiae,100,100,100,100,100,100,28.999999999999993
ASV5948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV5949,Bacteria,Pseudomonadota,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Alteromonas,Alteromonas indica,100,100,100,100,100,70.46666666666671,17.45000000000001
ASV5953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV5954,Bacteria,Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Oceanospirillum,Oceanospirillum multiglobuliferum,100,100,100,93,91,74.43333333333331,45.300000000000004
ASV5955,Bacteria,Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Endozoicomonadaceae,Endozoicomonas,Endozoicomonas atrinae,100,100,100,100,100,100,92
ASV5956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV5959,Bacteria,Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Endozoicomonadaceae,Endozoicomonas,Endozoicomonas atrinae,100,100,100,100,100,100,100
ASV5960,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Mesonia,Mesonia mobilis,100,100,100,100,100,99.5,99.5
ASV5962,Bacteria,Pseudomonadota,Gammaproteobacteria,Chromatiales,Woeseiaceae,Woeseia,Woeseia oceani,100,100,100,36.5,30.000000000000004,30.000000000000004,30.000000000000004
ASV5963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV5964,Bacteria,Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Endozoicomonadaceae,Endozoicomonas,Endozoicomonas ascidiicola,100,100,100,100,100,100,100
ASV5965,Bacteria,Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Endozoicomonadaceae,Endozoicomonas,Endozoicomonas atrinae,100,100,100,100,100,100,98.5
ASV5966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV5967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV5968,Bacteria,Pseudomonadota,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,Vibrio hangzhouensis,100,100,100,64.00000000000003,64.00000000000003,64.00000000000003,46.963345864661676
ASV5969,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Paracoccaceae,Aliiroseovarius,Aliiroseovarius halocynthiae,100,100,100,100,54.56428571428573,45.12976190476192,37.7357142857143
ASV5971,Bacteria,Pseudomonadota,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Alteromonas,Alteromonas abrolhosensis,100,100,100,100,100,88.64025974025976,15.50629422765107
ASV5972,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Thalassovita,Thalassovita mediterranea,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,89.05000000000001,87.30000000000001,53.45000000000002
ASV5973,Bacteria,Bacillota,Bacilli,Bacillales,Bacillaceae,Mesobacillus,Mesobacillus aurantius,100,100,100,100,100,100,36.283333333333346
ASV5974,Bacteria,Pseudomonadota,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,Vibrio aquimaris,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,44.83333333333334
ASV5975,Bacteria,Actinomycetota,Actinomycetes,Geodermatophilales,Geodermatophilaceae,Blastococcus,Blastococcus aggregatus,100,100,100,100,100,100,91.39999999999999
ASV5977,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Paracoccaceae,Pseudooceanicola,Wenxinia saemankumensis,100,100,100,100,50.71666666666666,30.750000000000014,23.40833333333333
ASV5978,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Ruegeria,Ruegeria arenilitoris,100,100,100,100,88.05000000000001,70.93333333333335,31.533333333333335
ASV5979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV5980,Bacteria,Pseudomonadota,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Salinimonas,Salinimonas lutimaris,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,72.33333333333333,48.666666666666664
ASV5982,Bacteria,Pseudomonadota,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Salinimonas,Salinimonas chungwhensis,99.99999999999999,99.99999999999999,99.99999999999999,99.99999999999999,99.99999999999999,81.5,37
ASV5983,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Hyphomicrobiaceae,Methyloceanibacter,Methyloceanibacter caenitepidi,100,100,100,100,100,100,100
ASV5985,Bacteria,Pseudomonadota,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Alteromonas,Alteromonas sediminis,100,100,100,100,100,54.5,46.333333333333336
ASV5986,Bacteria,Bacteroidota,Bacteroidia,Marinilabiliales,Marinifilaceae,Marinifilum,Marinifilum caeruleilacunae,100,100,100,100,100,100,71
ASV5987,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Shimia,Shimia biformata,99.99999999999999,99.99999999999999,99.99999999999999,99.99999999999999,81.3642857142857,65.31666666666666,48.36666666666665
ASV5988,Bacteria,Balneolota,Balneolia,Balneolales,Balneolaceae,Gracilimonas,Gracilimonas halophila,100,100,100,100,100,74.66666666666667,43.333333333333336
ASV5990,Bacteria,Pseudomonadota,Alphaproteobacteria,Kordiimonadales,Kordiimonadaceae,Kordiimonas,Kordiimonas sediminis,100,100,100,100,74.25,68,32.83333333333333
ASV5991,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Weeksellaceae,Kaistella,Kaistella haifensis,100,100,100,100,100,85.83333333333331,84.16666666666667
ASV5992,Bacteria,Pseudomonadota,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Alteromonas,Alteromonas confluentis,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,81.9,54.742676767676826
ASV5993,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Tenacibaculum,Polaribacter pacificus,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,57.02380952380954,37.809523809523824
ASV5995,Bacteria,Bacillota,Clostridia,Peptostreptococcales,Peptostreptococcaceae,Paeniclostridium,[Eubacterium] tenue,100,100,100,98,89,61.6972222222222,57.39166666666663
ASV5996,Bacteria,Pseudomonadota,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Sutterella,Sutterella parvirubra,100.00000000000004,100.00000000000004,100.00000000000004,98.00000000000004,52.38235294117648,28.916666666666682,28.916666666666682
ASV5998,Bacteria,Verrucomicrobiota,Opitutae,Puniceicoccales,Cerasicoccaceae,Ruficoccus,Ruficoccus amylovorans,100,100,100,100,100,86.5,86.5
ASV6001,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Kordia,Kordia jejudonensis,100,100,100,100,100,100,67.33333333333333
ASV6002,Bacteria,Bacteroidota,Chitinophagia,Chitinophagales,Chitinophagaceae,Rurimicrobium,Rurimicrobium arvi,100,100,100,100,100,76.5,76.5
ASV6003,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Tenacibaculum,Tenacibaculum mesophilum,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,93.25000000000001,35.816666666666634
ASV6004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ASV6005,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Gelidibacter,Gelidibacter flavus,100,100,100,100,100,68.93333333333335,25.45000000000001
ASV6006,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Pantoea,Pantoea dispersa,99.99999999999999,99.99999999999999,99.99999999999999,99.99999999999999,97.24444444444444,69.24801587301586,18.240873015873007
ASV6008,Bacteria,Pseudomonadota,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Bowmanella,Bowmanella denitrificans,100,100,100,100,100,39.86666666666664,35.61666666666664
ASV6010,Bacteria,Pseudomonadota,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas,Aeromonas popoffii,100,100,100,100,100,100,51.74954212454215
ASV6011,Bacteria,Pseudomonadota,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,Vibrio tubiashii,100,100,100,100,100,100,50.86666666666665
ASV6013,Bacteria,Fusobacteriota,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Ilyobacter,Ilyobacter insuetus,100,100,100,100,100,55.13333333333335,49.78333333333333
ASV6016,Bacteria,Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Endozoicomonadaceae,Endozoicomonas,Endozoicomonas atrinae,100,100,100,100,100,100,74
ASV6017,Bacteria,Pseudomonadota,Gammaproteobacteria,Cellvibrionales,Porticoccaceae,Porticoccus,Porticoccus hydrocarbonoclasticus,100,100,100,63.83333333333339,33.83333333333336,33.83333333333336,31.66666666666669
ASV6018,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Lichenicoccus,Lichenicoccus roseus,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,100.00000000000001,75.95833333333329,75.95833333333329
ASV6019,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Paracoccaceae,Oceanicella,Oceanicella actignis,100,100,100,99,99,41.03809523809527,41.03809523809527
ASV6020,Bacteria,Pseudomonadota,Gammaproteobacteria,Thiotrichales,Fastidiosibacteraceae,Cysteiniphilum,Cysteiniphilum marinum,100,100,100,100,100,100,98.5
ASV6021,Bacteria,Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Hahellaceae,Sansalvadorimonas,Sansalvadorimonas verongulae,100,100,100,100,99,99,99
ASV6022,Bacteria,Planctomycetota,Planctomycetia,Planctomycetales,Planctomycetaceae,Fuerstiella,Fuerstiella marisgermanici,100,100,100,100,100,100,100
ASV6025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
